u,v,weight
S100A4,TP53,1.0
S100A4,TPM2,1.0
S100A4,TPM3,1.0
S100A4,UNC119,1.0
S100A6,S100B,1.0
S100A6,SUGT1,1.0
S100A6,TP53,1.0
S100A6,YWHAZ,1.0
S100A7,TERF1,1.0
S100A7,TERF2,1.0
S100A7,TGM2,1.0
S100A7,UCHL1,1.0
S100A8,S100A9,1.0
S100A8,SLX1A,1.0
S100A8,SLX4,1.0
S100A8,TERF1,1.0
S100A8,TERF2,1.0
S100A8,TP53,1.0
S100A8,TRAF3IP1,1.0
S100A8,TUBA4A,1.0
S100A8,UNC119,1.0
S100A8,USF2,1.0
S100A9,TAGLN,1.0
S100A9,TOPORS,1.0
S100A9,UBC,1.0
S100A9,USF2,1.0
S100B,STK38,1.0
S100B,SUGT1,1.0
S100B,TNIP1,1.0
S100B,TP53,1.0
S100B,VAV1,1.0
S100P,S100Z,1.0
S100P,SUGT1,1.0
S1PR1,SP1,1.0
S1PR1,TRIP6,1.0
S1PR4,SIVA1,1.0
S1PR5,SGPP1,1.0
SAA1,SELS,1.0
SAA2,SELS,1.0
SAAL1,SNW1,1.0
SAAL1,USP19,1.0
SACM1L,TNPO1,1.0
SACM1L,UCP1,1.0
SACM1L,WDR89,1.0
SACS,TSC22D4,1.0
SACS,ZNRD1,1.0
SAE1,SP100,1.0
SAE1,SUMO1,1.0
SAE1,SUMO2,1.0
SAE1,SUMO3,1.0
SAE1,SUPT4H1,1.0
SAE1,SUPT5H,1.0
SAE1,TP53,1.0
SAE1,TRAF6,1.0
SAE1,UBA2,1.0
SAE1,UBE2E3,1.0
SAE1,UBE2I,1.0
SAE1,UNC79,1.0
SAFB,SAFB2,1.0
SAFB,SREK1,1.0
SAFB,SRPK1,1.0
SAFB,SRRM1,1.0
SAFB,SRSF9,1.0
SAFB,TAF15,1.0
SAFB,USP45,1.0
SAFB2,SORBS3,1.0
SAFB2,TOPORS,1.0
SALL1,SUMO1,1.0
SALL1,TERF1,1.0
SALL1,UBE2I,1.0
SALL2,UBC,1.0
SALL2,ZMIZ2,1.0
SAMD4A,SFN,1.0
SAMD4A,YWHAG,1.0
SAMD4B,YWHAB,1.0
SAMD4B,YWHAG,1.0
SAMD4B,YWHAQ,1.0
SAMD4B,YWHAZ,1.0
SAMD8,TGFBR1,1.0
SAMHD1,TK2,1.0
SAMSN1,SAP30,1.0
SAMSN1,SFN,1.0
SAMSN1,YWHAB,1.0
SAMSN1,YWHAE,1.0
SAMSN1,YWHAG,1.0
SAMSN1,YWHAH,1.0
SAMSN1,YWHAQ,1.0
SAMSN1,YWHAZ,1.0
SAP130,SAP25,1.0
SAP130,SF3B1,1.0
SAP130,SIN3A,1.0
SAP130,SMAD3,1.0
SAP130,SUDS3,1.0
SAP130,SUPT3H,1.0
SAP130,TAF4,1.0
SAP130,TCEB2,1.0
SAP130,VHL,1.0
SAP130,WTAP,1.0
SAP18,SEPT6,1.0
SAP18,SIN3A,1.0
SAP18,SRRM1,1.0
SAP18,SUFU,1.0
SAP18,TADA3,1.0
SAP18,TSN,1.0
SAP18,UBP1,1.0
SAP18,UFL1,1.0
SAP18,YARS,1.0
SAP18,YWHAB,1.0
SAP18,YWHAG,1.0
SAP25,SAP30,1.0
SAP25,SEH1L,1.0
SAP25,SIN3A,1.0
SAP25,SIN3B,1.0
SAP25,TTLL12,1.0
SAP25,XPO1,1.0
SAP25,ZC3HAV1,1.0
SAP30,SAP30BP,1.0
SAP30,SIN3A,1.0
SAP30,SMARCA2,1.0
SAP30,TAF6,1.0
SAP30,TRIM33,1.0
SAP30,UBASH3B,1.0
SAP30,YY1,1.0
SAP30,ZNF395,1.0
SAP30BP,SF3A2,1.0
SAP30BP,SUPT5H,1.0
SAP30BP,TERF1,1.0
SAP30BP,TERF2,1.0
SAP30BP,ZNF212,1.0
SAP30BP,ZNF408,1.0
SAP30L,SIN3A,1.0
SAP30L,UBE2O,1.0
SAR1A,TRAF6,1.0
SAR1A,VHL,1.0
SAR1B,SEC22B,1.0
SAR1B,SLC7A4,1.0
SAR1B,SSTR5,1.0
SAR1B,STIP1,1.0
SAR1B,TMED2,1.0
SAR1B,UBC,1.0
SAR1B,VAC14,1.0
SAR1B,VPS52,1.0
SAR1B,WDR12,1.0
SARM1,SF3A1,1.0
SARM1,SIAH1,1.0
SARM1,SLC25A5,1.0
SARM1,SMYD3,1.0
SARM1,TICAM1,1.0
SARM1,TICAM2,1.0
SARM1,TLX3,1.0
SARM1,TNPO1,1.0
SARS,SEC23B,1.0
SARS,SIRT2,1.0
SARS,SOD1,1.0
SARS,TARS,1.0
SARS,TNIK,1.0
SARS,TPT1,1.0
SARS,TSR1,1.0
SARS,TTL,1.0
SARS,UBA1,1.0
SARS,UBA5,1.0
SARS,UBC,1.0
SARS,USP22,1.0
SARS,VDAC3,1.0
SARS,WRNIP1,1.0
SARS2,SEC23B,1.0
SARS2,SLC25A6,1.0
SARS2,TBL3,1.0
SARS2,TCP1,1.0
SARS2,TP53RK,1.0
SARS2,TPRKB,1.0
SARS2,TTL,1.0
SARS2,USP44,1.0
SARS2,UTP15,1.0
SARS2,UTP18,1.0
SARS2,VDAC3,1.0
SARS2,WDR3,1.0
SARS2,WDR36,1.0
SARS2,WRNIP1,1.0
SARS2,XPO1,1.0
SART1,SF3A2,1.0
SART1,SLX4,1.0
SART1,SUMO1,1.0
SART1,SUMO3,1.0
SART1,UBL5,1.0
SART1,USP39,1.0
SART1,WBP4,1.0
SART3,SNRPB,1.0
SART3,SRBD1,1.0
SART3,TUT1,1.0
SART3,USP15,1.0
SART3,USP39,1.0
SART3,USP4,1.0
SASH1,SFN,1.0
SASH1,SKIL,1.0
SASH3,SEC22B,1.0
SASH3,SMAD4,1.0
SASH3,SMAD7,1.0
SASH3,SMURF1,1.0
SASS6,TP73,1.0
SAT1,SAT2,1.0
SAT1,SEPHS1,1.0
SAT1,SETDB1,1.0
SAT1,TACO1,1.0
SAT1,TCF25,1.0
SAT1,TLE1,1.0
SAT1,TLE4,1.0
SAT1,TMEM141,1.0
SAT1,TMEM66,1.0
SAT1,TP53,1.0
SAT1,TSC22D4,1.0
SAT1,TUBB2A,1.0
SAT1,UNC119,1.0
SAT1,UTP14A,1.0
SAT1,VASP,1.0
SAT1,ZHX1,1.0
SAT2,TCEB1,1.0
SAT2,TGFBR1,1.0
SAT2,VHL,1.0
SATB1,SMARCA5,1.0
SATB1,SUMO1,1.0
SATB1,TAL1,1.0
SATB1,TOPORS,1.0
SATB1,UBE2I,1.0
SATB1,UBR5,1.0
SATB2,TP63,1.0
SAV1,SFN,1.0
SAV1,STK3,1.0
SAV1,STK4,1.0
SBF1,SUV39H1,1.0
SBK1,TRIP10,1.0
SCAF1,UBQLN4,1.0
SCAF11,SNRNP70,1.0
SCAF11,SRPK1,1.0
SCAF11,SRSF1,1.0
SCAF11,SRSF2,1.0
SCAF11,SRSF3,1.0
SCAF11,SRSF4,1.0
SCAF11,U2AF2,1.0
SCAF4,TP63,1.0
SCAF4,WBP4,1.0
SCAI,TADA2B,1.0
SCAMP1,SCAMP2,1.0
SCAMP1,SLC9A7,1.0
SCAMP1,SNAP23,1.0
SCAMP1,SNAP25,1.0
SCAMP1,SYNRG,1.0
SCAMP1,TP53,1.0
SCAMP1,UBE3A,1.0
SCAMP2,SLC9A7,1.0
SCAMP2,SNAP23,1.0
SCAMP2,ST3GAL3,1.0
SCAMP2,YWHAZ,1.0
SCAMP3,TSG101,1.0
SCAMP3,WWP2,1.0
SCAMP3,YAP1,1.0
SCAMP5,SLC9A7,1.0
SCAND1,ZNF165,1.0
SCAND1,ZNF167,1.0
SCAND1,ZNF202,1.0
SCAND1,ZNF24,1.0
SCAND1,ZNF263,1.0
SCAND1,ZNF397,1.0
SCAND1,ZNF434,1.0
SCAND1,ZSCAN20,1.0
SCAND1,ZSCAN21,1.0
SCAP,SREBF2,1.0
SCAPER,TXNDC9,1.0
SCARB2,THBS1,1.0
SCARF1,SCARF2,1.0
SCD5,SFN,1.0
SCEL,SFN,1.0
SCEL,TXNIP,1.0
SCFD1,STX18,1.0
SCFD1,STX5,1.0
SCFD1,TLN1,1.0
SCFD1,USO1,1.0
SCFD1,USP22,1.0
SCFD1,VCL,1.0
SCFD1,XRN2,1.0
SCFD1,YKT6,1.0
SCG2,SCHIP1,1.0
SCG2,TNF,1.0
SCG2,UBQLN4,1.0
SCG5,UBQLN4,1.0
SCGN,SNAP23,1.0
SCHIP1,SCOC,1.0
SCHIP1,SENP6,1.0
SCHIP1,SLC8A1,1.0
SCHIP1,SSB,1.0
SCHIP1,STRN,1.0
SCHIP1,TMSB4X,1.0
SCHIP1,TRHDE,1.0
SCHIP1,UPF2,1.0
SCHIP1,USP11,1.0
SCHIP1,VCP,1.0
SCHIP1,ZC3H13,1.0
SCHIP1,ZEB2,1.0
SCHIP1,ZNF233,1.0
SCLT1,SCN10A,1.0
SCMH1,TMEM11,1.0
SCMH1,TOB1,1.0
SCMH1,UBQLN4,1.0
SCML2,USP7,1.0
SCN1A,SNTA1,1.0
SCN1B,SCN2B,1.0
SCN2A,SCN4B,1.0
SCN4A,SLC9A3R1,1.0
SCN4A,SNTA1,1.0
SCN4A,SNTB1,1.0
SCN4A,SNTB2,1.0
SCN5A,SNTA1,1.0
SCN5A,SNTB1,1.0
SCN5A,SNTB2,1.0
SCN5A,SNTG2,1.0
SCN5A,UBC,1.0
SCNN1A,SCNN1B,1.0
SCNN1A,SCNN1G,1.0
SCNN1A,SNX3,1.0
SCNN1A,STX1A,1.0
SCNN1A,TSG101,1.0
SCNN1A,UBC,1.0
SCNN1A,UBE2I,1.0
SCNN1A,USP10,1.0
SCNN1A,USP2,1.0
SCNN1A,WWP1,1.0
SCNN1A,WWP2,1.0
SCNN1B,SCNN1D,1.0
SCNN1B,SCNN1G,1.0
SCNN1B,STX1A,1.0
SCNN1B,UBC,1.0
SCNN1B,WWP2,1.0
SCNN1D,SCNN1G,1.0
SCNN1G,STX1A,1.0
SCNN1G,UBC,1.0
SCNN1G,USP10,1.0
SCNN1G,USP2,1.0
SCNN1G,WWP2,1.0
SCP2,SLC25A5,1.0
SCP2,TFG,1.0
SCRIB,SLC6A12,1.0
SCRIB,SLX4,1.0
SCRIB,TJP2,1.0
SCRIB,TRIP6,1.0
SCRIB,TSG101,1.0
SCRIB,UBE3A,1.0
SCRIB,VANGL2,1.0
SCRN1,SOD2,1.0
SCT,SCTR,1.0
SCT,VIPR1,1.0
SCTR,SNTA1,1.0
SCXA,SOX9,1.0
SCYL1,XPO7,1.0
SCYL2,ZFYVE9,1.0
SDAD1,TGIF1,1.0
SDAD1,UTP20,1.0
SDAD1,VPS52,1.0
SDAD1,WDR12,1.0
SDAD1,ZNF593,1.0
SDC1,SDC2,1.0
SDC1,SDC3,1.0
SDC1,SDCBP,1.0
SDC2,SDC3,1.0
SDC2,SDC4,1.0
SDC2,SDCBP,1.0
SDC2,SERPINC1,1.0
SDC2,SPARC,1.0
SDC2,TGFB1,1.0
SDC2,TGFBR3,1.0
SDC2,TNFSF13,1.0
SDC2,TRAPPC4,1.0
SDC3,SDC4,1.0
SDC3,SDCBP,1.0
SDC3,TUBA1A,1.0
SDC3,TUBB,1.0
SDC3,TUBB2A,1.0
SDC4,SDCBP,1.0
SDC4,TGFB1I1,1.0
SDCBP,SOX4,1.0
SDCBP,SRC,1.0
SDCBP,TGFA,1.0
SDCBP,TRAF6,1.0
SDCBP,UBC,1.0
SDCBP,ULK1,1.0
SDCBP,WDR91,1.0
SDCBP2,TIFA,1.0
SDCBP2,TM4SF1,1.0
SDCBP2,ZCCHC17,1.0
SDCCAG3,VIM,1.0
SDCCAG3,WBP5,1.0
SDCCAG8,TRAF6,1.0
SDCCAG8,TSC1,1.0
SDF2L1,TERF2,1.0
SDF2L1,UEVLD,1.0
SDF4,USP12,1.0
SDF4,ZNF512B,1.0
SDHA,SDHAF2,1.0
SDHA,SDHB,1.0
SDHA,SNAP29,1.0
SDHA,UBC,1.0
SDHAF2,SDHB,1.0
SDHB,SEC14L4,1.0
SDHB,SRBD1,1.0
SDHB,SUCLA2,1.0
SDHB,SUCLG1,1.0
SDHB,UQCRFS1,1.0
SDHB,UROS,1.0
SDHB,ZFYVE20,1.0
SDHC,UBC,1.0
SDHC,VPS39,1.0
SDSL,TUBGCP4,1.0
SEC11A,TNFRSF14,1.0
SEC11A,TRAF6,1.0
SEC13,SEC16B,1.0
SEC13,SEC23B,1.0
SEC13,SEC31A,1.0
SEC13,SEH1L,1.0
SEC13,SSU72,1.0
SEC13,STT3B,1.0
SEC13,TAB2,1.0
SEC13,TAF9,1.0
SEC13,THNSL2,1.0
SEC13,TMEM39A,1.0
SEC13,WDR59,1.0
SEC14L4,SLC10A7,1.0
SEC14L4,SNW1,1.0
SEC14L4,STX5,1.0
SEC14L4,TSTD1,1.0
SEC16A,TERF1,1.0
SEC16A,TERF2,1.0
SEC16A,TNF,1.0
SEC22A,STX5,1.0
SEC22B,SEC23A,1.0
SEC22B,SEC23B,1.0
SEC22B,STX18,1.0
SEC22B,STX5,1.0
SEC22B,TRAPPC3,1.0
SEC22B,VHL,1.0
SEC23A,SEC24B,1.0
SEC23A,SEC24C,1.0
SEC23A,SEC24D,1.0
SEC23A,SEC31A,1.0
SEC23A,SLC7A4,1.0
SEC23A,TMED2,1.0
SEC23B,SEC24A,1.0
SEC23B,SEC24C,1.0
SEC23B,SEC24D,1.0
SEC23B,SEC31A,1.0
SEC23B,SLC25A6,1.0
SEC23B,TMED2,1.0
SEC23B,TP53RK,1.0
SEC23B,TPRKB,1.0
SEC23B,TPT1,1.0
SEC23B,TSR1,1.0
SEC23B,UBC,1.0
SEC23B,VDAC3,1.0
SEC23B,XPNPEP3,1.0
SEC23B,XPO1,1.0
SEC24A,TMED2,1.0
SEC24A,TRIP13,1.0
SEC24A,VCL,1.0
SEC24B,SMAD1,1.0
SEC24B,SPHK2,1.0
SEC24B,STX16,1.0
SEC24B,TECR,1.0
SEC24B,TERF2,1.0
SEC24B,TMED2,1.0
SEC24B,TMEM41B,1.0
SEC24B,WRAP53,1.0
SEC24C,TMED2,1.0
SEC24C,TOMM40,1.0
SEC24C,WWP2,1.0
SEC24D,TMED2,1.0
SEC31A,SEC61A1,1.0
SEC31A,SEH1L,1.0
SEC61A1,SERP1,1.0
SEC61A1,SF3A3,1.0
SEC61A1,SPTLC1,1.0
SEC61A1,SUPT5H,1.0
SEC61A1,TNFRSF1A,1.0
SEC61A1,TNFRSF1B,1.0
SEC61A1,TRUB1,1.0
SEC61A1,TSC22D1,1.0
SEC61A1,UBC,1.0
SEC61A1,USP11,1.0
SEC61A1,USP19,1.0
SEC61A2,USO1,1.0
SEC61A2,USP19,1.0
SEC61B,SEC63,1.0
SEC61B,SERP1,1.0
SEC61B,SPC25,1.0
SEC61B,SRP54,1.0
SEC61B,SSR1,1.0
SEC61B,SSR2,1.0
SEC61B,TNFRSF1A,1.0
SEC61B,TRAM1,1.0
SEC62,SEC63,1.0
SEC62,ZNF24,1.0
SEC63,UBC,1.0
SECISBP2,SMAD9,1.0
SECISBP2L,SMAD3,1.0
SEH1L,SKP1,1.0
SEH1L,SLX4,1.0
SEH1L,STT3B,1.0
SEH1L,WDHD1,1.0
SEH1L,WDR59,1.0
SEL1L,SYVN1,1.0
SEL1L,TNFRSF1A,1.0
SEL1L,UBE2J1,1.0
SEL1L3,TLN1,1.0
SEL1L3,TUBB3,1.0
SEL1L3,TUBB4,1.0
SEL1L3,VCL,1.0
SELE,SELL,1.0
SELE,SELPLG,1.0
SELE,SERPING1,1.0
SELE,TLN1,1.0
SELE,VCL,1.0
SELENBP1,TRIP13,1.0
SELENBP1,USP15,1.0
SELENBP1,USP33,1.0
SELL,SELPLG,1.0
SELL,VCAN,1.0
SELO,UFD1L,1.0
SELP,SELPLG,1.0
SELP,SERPING1,1.0
SELP,SNX17,1.0
SELP,VCAN,1.0
SELPLG,SNX20,1.0
SELPLG,TPST1,1.0
SELPLG,TPST2,1.0
SELPLG,VCAN,1.0
SELS,SVIP,1.0
SELS,SYVN1,1.0
SELS,UFD1L,1.0
SELS,VCP,1.0
SEMA3A,SEMA3B,1.0
SEMA3F,SHBG,1.0
SEMA3F,TMEM22,1.0
SEMA3F,UBA1,1.0
SEMA3F,VEGFA,1.0
SEMA4G,TRIP13,1.0
SEMA6A,SH3RF1,1.0
SEMA6A,SMAD2,1.0
SEMA6A,SORBS1,1.0
SEMA6A,SORBS2,1.0
SEMG1,SEMG2,1.0
SEMG1,TGM1,1.0
SEMG1,UBQLN4,1.0
SEMG2,SERPINA5,1.0
SEMG2,TGM1,1.0
SENP1,SP3,1.0
SENP1,SUMO1,1.0
SENP1,SUMO2,1.0
SENP1,SUMO3,1.0
SENP2,SMAD2,1.0
SENP2,SUMO1,1.0
SENP2,SUMO2,1.0
SENP2,SUMO3,1.0
SENP3,SUMO2,1.0
SENP3,UBC,1.0
SENP6,SP1,1.0
SENP6,SUMO1,1.0
SEP15,UGGT1,1.0
SEP15,UGGT2,1.0
SEPHS1,TNFRSF10D,1.0
SEPHS1,UNC119,1.0
SEPN1,SRC,1.0
SEPT1,SEPT14,1.0
SEPT1,SEPT2,1.0
SEPT1,SEPT6,1.0
SEPT1,TOLLIP,1.0
SEPT11,SEPT2,1.0
SEPT11,SEPT4,1.0
SEPT11,SEPT5,1.0
SEPT11,SEPT9,1.0
SEPT11,TRAF6,1.0
SEPT12,SEPT6,1.0
SEPT14,SEPT2,1.0
SEPT14,SEPT4,1.0
SEPT14,SEPT7,1.0
SEPT14,SEPT9,1.0
SEPT2,SEPT5,1.0
SEPT2,SEPT6,1.0
SEPT2,SEPT7,1.0
SEPT2,SEPT8,1.0
SEPT2,SEPT9,1.0
SEPT2,SNCA,1.0
SEPT2,SRRM2,1.0
SEPT2,STX1A,1.0
SEPT2,VHL,1.0
SEPT3,WBP2,1.0
SEPT4,SEPT5,1.0
SEPT4,SEPT8,1.0
SEPT4,SIAH1,1.0
SEPT4,SNCA,1.0
SEPT4,SNCAIP,1.0
SEPT4,SNCB,1.0
SEPT4,TNIK,1.0
SEPT4,XIAP,1.0
SEPT5,SEPT6,1.0
SEPT5,SEPT7,1.0
SEPT5,SEPT8,1.0
SEPT5,STX1A,1.0
SEPT5,STX4,1.0
SEPT6,SEPT9,1.0
SEPT6,SOCS7,1.0
SEPT7,SEPT9,1.0
SEPT7,SRRM2,1.0
SEPT8,SRRM2,1.0
SEPT9,SNRNP200,1.0
SEPT9,SOD1,1.0
SEPT9,SRRM2,1.0
SEPT9,THNSL2,1.0
SEPT9,TOP2A,1.0
SEPT9,TPT1,1.0
SEPT9,TRAF6,1.0
SEPT9,UBA1,1.0
SERBP1,TOPORS,1.0
SERBP1,TP53,1.0
SERBP1,TRIP6,1.0
SERBP1,TSSC1,1.0
SERBP1,UBA2,1.0
SERBP1,UBC,1.0
SERBP1,VAV2,1.0
SERBP1,VIM,1.0
SERBP1,ZNF673,1.0
SERF2,TH1L,1.0
SERINC1,TAF9,1.0
SERINC1,TFCP2,1.0
SERINC2,TUBG2,1.0
SERINC3,SLC16A1,1.0
SERINC3,SURF4,1.0
SERINC3,VDAC2,1.0
SERINC3,VDAC3,1.0
SERINC3,XPO5,1.0
SERP1,SRP54,1.0
SERPINA1,SLX4,1.0
SERPINA1,SSR1,1.0
SERPINA1,UBC,1.0
SERPINA1,UGGT1,1.0
SERPINA5,THBD,1.0
SERPINB12,SERPINF2,1.0
SERPINB3,TNFRSF1B,1.0
SERPINB3,USF2,1.0
SERPINB4,SLX4,1.0
SERPINB4,USF2,1.0
SERPINB5,SLX4,1.0
SERPINB9,SETDB1,1.0
SERPINB9,TLE1,1.0
SERPINB9,TLE4,1.0
SERPINB9,TP53,1.0
SERPINB9,TUBB2A,1.0
SERPINB9,UBR1,1.0
SERPINB9,UNC119,1.0
SERPINB9,XRCC6,1.0
SERPINB9,ZHX1,1.0
SERPIND1,VTN,1.0
SERPINE1,THBD,1.0
SERPINE1,UBQLN4,1.0
SERPINE1,VLDLR,1.0
SERPINE1,VTN,1.0
SERPINF2,TGM2,1.0
SERPINH1,SLC2A4,1.0
SERPINH1,TP53,1.0
SERPINH1,TSC22D1,1.0
SERPINH1,UBQLN4,1.0
SERPINH1,UBTF,1.0
SERPINH1,VCL,1.0
SERPINH1,ZEB1,1.0
SERPINI2,UBQLN1,1.0
SERPINI2,UBQLN4,1.0
SERTAD1,SUPT7L,1.0
SERTAD1,TCEB1,1.0
SERTAD1,TRIM28,1.0
SERTAD1,XIAP,1.0
SERTAD2,SUPT7L,1.0
SERTAD2,TFDP1,1.0
SERTAD2,TRIM28,1.0
SERTAD2,XPO1,1.0
SERTAD3,USHBP1,1.0
SET,SETBP1,1.0
SET,TAF1A,1.0
SET,TAF1B,1.0
SET,TAF1C,1.0
SET,TBP,1.0
SET,TFE3,1.0
SET,THAP7,1.0
SET,TNIK,1.0
SET,TRAF6,1.0
SET,TREX1,1.0
SET,UBTF,1.0
SET,USP17L2,1.0
SET,USP46,1.0
SET,VHL,1.0
SET,WDR48,1.0
SET,XPO1,1.0
SET,YWHAZ,1.0
SETBP1,SUMO1,1.0
SETD1A,UQCC,1.0
SETD1A,USF1,1.0
SETD1A,WDR5,1.0
SETD1A,WDR82,1.0
SETD1B,UQCC,1.0
SETD1B,WDR5,1.0
SETD1B,WDR82,1.0
SETD2,TGFBR1,1.0
SETD2,TP53,1.0
SETD5,TRAF2,1.0
SETD7,SIRT1,1.0
SETD7,TAF10,1.0
SETD7,TAF6,1.0
SETD7,TAF7,1.0
SETD7,TBP,1.0
SETD7,TP53,1.0
SETD8,TAF1,1.0
SETDB1,SIN3A,1.0
SETDB1,SIN3B,1.0
SETDB1,SKIL,1.0
SETDB1,SLC38A3,1.0
SETDB1,SMPD3,1.0
SETDB1,SNIP1,1.0
SETDB1,SUFU,1.0
SETDB1,SULT1E1,1.0
SETDB1,SUMO2,1.0
SETDB1,TARDBP,1.0
SETDB1,TAT,1.0
SETDB1,TCERG1,1.0
SETDB1,THAP8,1.0
SETDB1,TK1,1.0
SETDB1,TOB1,1.0
SETDB1,TOLLIP,1.0
SETDB1,TPI1,1.0
SETDB1,TRDMT1,1.0
SETDB1,TRIB3,1.0
SETDB1,TRIM16,1.0
SETDB1,TRIM28,1.0
SETDB1,TSC22D1,1.0
SETDB1,TTR,1.0
SETDB1,TXNDC9,1.0
SETDB1,UBE2I,1.0
SETDB1,ULK2,1.0
SETDB1,USP11,1.0
SETDB1,VIM,1.0
SETDB1,ZFP64,1.0
SETDB1,ZNF24,1.0
SETDB2,TAT,1.0
SETMAR,TAT,1.0
SETMAR,TOP2A,1.0
SETMAR,XRCC4,1.0
SETX,UBE2I,1.0
SEZ6,TNK2,1.0
SF1,SF3A2,1.0
SF1,SRC,1.0
SF1,TAF15,1.0
SF1,TCERG1,1.0
SF1,TRIM23,1.0
SF1,U2AF2,1.0
SF1,WBP4,1.0
SF1,WDR76,1.0
SF1,WWP2,1.0
SF1,ZNF461,1.0
SF3A1,SF3A2,1.0
SF3A1,SF3A3,1.0
SF3A1,SMAD3,1.0
SF3A1,SMARCC1,1.0
SF3A1,SMURF1,1.0
SF3A1,SMYD2,1.0
SF3A1,SP1,1.0
SF3A1,TCEA1,1.0
SF3A1,TCERG1,1.0
SF3A1,TNFRSF10D,1.0
SF3A1,TSC22D1,1.0
SF3A1,USP30,1.0
SF3A1,VDAC1,1.0
SF3A1,VHL,1.0
SF3A1,WBP4,1.0
SF3A1,WWOX,1.0
SF3A2,SF3A3,1.0
SF3A2,SF3B1,1.0
SF3A2,SF3B14,1.0
SF3A2,SF3B2,1.0
SF3A2,SF3B3,1.0
SF3A2,SF3B4,1.0
SF3A2,SF3B5,1.0
SF3A2,SMNDC1,1.0
SF3A2,SMURF2,1.0
SF3A2,SNRNP200,1.0
SF3A2,SNRNP70,1.0
SF3A2,SNRPA,1.0
SF3A2,SNRPA1,1.0
SF3A2,SNRPB,1.0
SF3A2,SNRPB2,1.0
SF3A2,SNRPC,1.0
SF3A2,SNRPD1,1.0
SF3A2,SNRPD2,1.0
SF3A2,SNRPD3,1.0
SF3A2,SNRPE,1.0
SF3A2,SNRPF,1.0
SF3A2,SNRPG,1.0
SF3A2,SRRM2,1.0
SF3A2,SRRT,1.0
SF3A2,SRSF1,1.0
SF3A2,SRSF2,1.0
SF3A2,SRSF3,1.0
SF3A2,SRSF4,1.0
SF3A2,SRSF5,1.0
SF3A2,SRSF6,1.0
SF3A2,SRSF7,1.0
SF3A2,SRSF9,1.0
SF3A2,SUGP1,1.0
SF3A2,SUMO1,1.0
SF3A2,SYNCRIP,1.0
SF3A2,TCERG1,1.0
SF3A2,TRA2B,1.0
SF3A2,TRAP1,1.0
SF3A2,U2AF1,1.0
SF3A2,U2AF2,1.0
SF3A2,U2SURP,1.0
SF3A2,USP45,1.0
SF3A2,WBP11,1.0
SF3A2,WBP4,1.0
SF3A2,YBX1,1.0
SF3A2,ZNF207,1.0
SF3A3,SF3B1,1.0
SF3A3,SF3B3,1.0
SF3A3,SMNDC1,1.0
SF3A3,SNRPA1,1.0
SF3A3,SNRPD1,1.0
SF3A3,SNRPD2,1.0
SF3A3,SNRPD3,1.0
SF3A3,SNRPE,1.0
SF3A3,SNRPF,1.0
SF3A3,TADA2B,1.0
SF3A3,TCERG1,1.0
SF3A3,TLX3,1.0
SF3A3,TXNL4A,1.0
SF3A3,USO1,1.0
SF3A3,VAV2,1.0
SF3A3,WBP4,1.0
SF3A3,XAB2,1.0
SF3B1,SF3B14,1.0
SF3B1,SF3B2,1.0
SF3B1,SF3B3,1.0
SF3B1,SF3B4,1.0
SF3B1,SF3B5,1.0
SF3B1,SMAD1,1.0
SF3B1,SMAD5,1.0
SF3B1,SMAD9,1.0
SF3B1,SMNDC1,1.0
SF3B1,SNIP1,1.0
SF3B1,SNRNP40,1.0
SF3B1,SNRPD1,1.0
SF3B1,SNRPD2,1.0
SF3B1,SNRPD3,1.0
SF3B1,SNRPE,1.0
SF3B1,SNRPF,1.0
SF3B1,SNRPN,1.0
SF3B1,SNW1,1.0
SF3B1,SRPK3,1.0
SF3B1,TCERG1,1.0
SF3B1,TOPORS,1.0
SF3B1,TXNL4A,1.0
SF3B1,U2AF1,1.0
SF3B1,U2AF2,1.0
SF3B1,UBC,1.0
SF3B1,WBP4,1.0
SF3B1,WWOX,1.0
SF3B1,XAB2,1.0
SF3B1,YWHAE,1.0
SF3B1,YWHAG,1.0
SF3B1,YWHAZ,1.0
SF3B14,SF3B3,1.0
SF3B14,SMAD1,1.0
SF3B14,SMAD5,1.0
SF3B14,SMAD9,1.0
SF3B14,SMNDC1,1.0
SF3B14,SNIP1,1.0
SF3B14,TCERG1,1.0
SF3B14,TNIK,1.0
SF3B14,VHL,1.0
SF3B2,SF3B3,1.0
SF3B2,SF3B4,1.0
SF3B2,SGK1,1.0
SF3B2,SMAD2,1.0
SF3B2,SMAD3,1.0
SF3B2,SMNDC1,1.0
SF3B2,SRRM1,1.0
SF3B2,SRRM2,1.0
SF3B2,TCEA1,1.0
SF3B2,TCERG1,1.0
SF3B3,SIRT2,1.0
SF3B3,SMAD1,1.0
SF3B3,SMNDC1,1.0
SF3B3,SNRPD1,1.0
SF3B3,SNRPD2,1.0
SF3B3,SNRPD3,1.0
SF3B3,SNRPE,1.0
SF3B3,SNRPF,1.0
SF3B3,SNRPN,1.0
SF3B3,SNW1,1.0
SF3B3,SREK1,1.0
SF3B3,SRRM1,1.0
SF3B3,SRRM2,1.0
SF3B3,SUPT3H,1.0
SF3B3,TAF9,1.0
SF3B3,TCEA1,1.0
SF3B3,TCERG1,1.0
SF3B3,THOC2,1.0
SF3B3,TNFRSF10D,1.0
